"Postcode"	"City"	"Usage"	"Municipality code"	"Municipality"	"Region code"	"Region"	"Latitude"	"Longitude"	"Quality code"	"Quality description"
1801	"Askim"	"Postboksar"	124	"Askim"	1	"Østfold"	59.58	11.17	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1802	"Askim"	"Postboksar"	124	"Askim"	1	"Østfold"	59.58	11.17	1	"Koordinatane gjeld postkontoret"
1803	"Askim"	"Postboksar"	124	"Askim"	1	"Østfold"	59.58	11.19	5	"Koordinatane er retta av ein yr.no-brukar"
1804	"Spydeberg"	"Postboksar"	123	"Spydeberg"	1	"Østfold"	59.62	11.08	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1805	"Tomter"	"Postboksar"	138	"Hobøl"	1	"Østfold"	59.66	11	5	"Koordinatane er retta av ein yr.no-brukar"
1806	"Skiptvet"	"Postboksar"	127	"Skiptvet"	1	"Østfold"	59.47	11.16	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1807	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.59	11.18	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1808	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.6	11.18	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1809	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.59	11.18	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1811	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.58	11.18	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1812	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.59	11.19	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1813	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.58	11.17	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1814	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.59	11.19	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1815	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.58	11.13	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1816	"Skiptvet"	"Gateadresser"	127	"Skiptvet"	1	"Østfold"	59.47	11.16	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1820	"Spydeberg"	"Gateadresser"	123	"Spydeberg"	1	"Østfold"	59.62	11.08	5	"Koordinatane er retta av ein yr.no-brukar"
1823	"Knapstad"	"Gateadresser"	138	"Hobøl"	1	"Østfold"	59.62	11.03	5	"Koordinatane er retta av ein yr.no-brukar"
1825	"Tomter"	"Gateadresser"	138	"Hobøl"	1	"Østfold"	59.66	11	5	"Koordinatane er retta av ein yr.no-brukar"
1827	"Hobøl"	"Gateadresser og postboksar"	138	"Hobøl"	1	"Østfold"	59.56	10.85	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1830	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.58	11.16	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1831	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.58	11.15	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1832	"Askim"	"Gateadresser"	124	"Askim"	1	"Østfold"	59.6	11.13	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1850	"Mysen"	"Gateadresser"	125	"Eidsberg"	1	"Østfold"	59.55	11.32	5	"Koordinatane er retta av ein yr.no-brukar"
1851	"Mysen"	"Postboksar"	125	"Eidsberg"	1	"Østfold"	59.55	11.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1859	"Slitu"	"Gateadresser"	125	"Eidsberg"	1	"Østfold"	59.58	11.26	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1860	"Trøgstad"	"Gateadresser"	122	"Trøgstad"	1	"Østfold"	59.64	11.32	5	"Koordinatane er retta av ein yr.no-brukar"
1861	"Trøgstad"	"Postboksar"	122	"Trøgstad"	1	"Østfold"	59.64	11.32	1	"Koordinatane gjeld postkontoret"
1866	"Båstad"	"Gateadresser"	122	"Trøgstad"	1	"Østfold"	59.71	11.29	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1867	"Båstad"	"Postboksar"	122	"Trøgstad"	1	"Østfold"	59.7	11.3	1	"Koordinatane er kontrollerte av yr.no"
1870	"Ørje"	"Gateadresser"	119	"Marker"	1	"Østfold"	59.48	11.66	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1871	"Ørje"	"Postboksar"	119	"Marker"	1	"Østfold"	59.48	11.66	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1875	"Otteid"	"Gateadresser"	119	"Marker"	1	"Østfold"	59.35	11.71	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1878	"Hærland"	"Gateadresser"	125	"Eidsberg"	1	"Østfold"	59.55	11.42	5	"Koordinatane er retta av ein yr.no-brukar"
1880	"Eidsberg"	"Gateadresser"	125	"Eidsberg"	1	"Østfold"	59.51	11.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1890	"Rakkestad"	"Gateadresser"	128	"Rakkestad"	1	"Østfold"	59.43	11.34	5	"Koordinatane er retta av ein yr.no-brukar"
1891	"Rakkestad"	"Postboksar"	128	"Rakkestad"	1	"Østfold"	59.42	11.35	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1892	"Degernes"	"Gateadresser"	128	"Rakkestad"	1	"Østfold"	59.35	11.42	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1893	"Degernes"	"Postboksar"	128	"Rakkestad"	1	"Østfold"	59.36	11.42	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1950	"Rømskog"	"Gateadresser"	121	"Rømskog"	1	"Østfold"	59.75	11.81	1	"Koordinatane er kontrollerte av yr.no"
1300	"Sandvika"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.89	10.52	1	"Koordinatane er kontrollerte av yr.no"
1301	"Sandvika"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.89	10.53	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1302	"Sandvika"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.89	10.53	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1303	"Sandvika"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.89	10.53	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1304	"Sandvika"	"Firma med eige postnummer"	219	"Bærum"	2	"Akershus"	59.89	10.52	1	"Koordinatane er kontrollerte av yr.no"
1305	"Haslum"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.56	1	"Koordinatane gjeld postkontoret"
1306	"Bærum postterminal"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.91	10.54	5	"Koordinatane er retta av ein yr.no-brukar"
1309	"Rud"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.91	10.5	5	"Koordinatane er retta av ein yr.no-brukar"
1311	"Kunstsentret Høvikodden"	"Firma med eige postnummer"	219	"Bærum"	2	"Akershus"	59.89	10.55	5	"Koordinatane er retta av ein yr.no-brukar"
1312	"Slependen"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.88	10.5	1	"Koordinatane gjeld postkontoret"
1313	"Vøyenenga"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.91	10.48	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1314	"Vøyenenga"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.91	10.48	1	"Koordinatane gjeld postkontoret"
1316	"Eiksmarka"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.95	10.62	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1317	"Bærums Verk"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.94	10.5	1	"Koordinatane gjeld postkontoret"
1318	"Bekkestua"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.59	1	"Koordinatane gjeld postkontoret"
1319	"Bekkestua"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.59	1	"Koordinatane gjeld postkontoret"
1321	"Stabekk"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.91	10.61	1	"Koordinatane gjeld postkontoret"
1322	"Høvik"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.9	10.58	5	"Koordinatane er retta av ein yr.no-brukar"
1323	"Høvik"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.9	10.58	5	"Koordinatane er retta av ein yr.no-brukar"
1324	"Lysaker"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.63	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1325	"Lysaker"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.63	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1326	"Lysaker"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.63	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1327	"Lysaker"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.63	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1328	"Høvik"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.9	10.58	1	"Koordinatane gjeld postkontoret"
1330	"Fornebu"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.89	10.63	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1331	"Fornebu"	"Firma med eige postnummer"	219	"Bærum"	2	"Akershus"	59.9	10.63	5	"Koordinatane er retta av ein yr.no-brukar"
1332	"Østerås"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.94	10.61	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1333	"Kolsås"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.5	1	"Koordinatane gjeld postkontoret"
1334	"Rykkinn"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.92	10.49	1	"Koordinatane gjeld postkontoret"
1335	"Snarøya"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.88	10.61	1	"Koordinatane gjeld postkontoret"
1336	"Sandvika"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.9	10.49	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1337	"Sandvika"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.89	10.52	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1338	"Sandvika"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.89	10.51	5	"Koordinatane er retta av ein yr.no-brukar"
1339	"Vøyenenga"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.91	10.47	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1340	"Skui"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.93	10.45	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1341	"Slependen"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.89	10.5	1	"Koordinatane er kontrollerte av yr.no"
1342	"Gjettum"	"Postboksar"	219	"Bærum"	2	"Akershus"	59.91	10.53	1	"Koordinatane gjeld postkontoret"
1344	"Haslum"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.92	10.56	5	"Koordinatane er retta av ein yr.no-brukar"
1346	"Gjettum"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.91	10.52	5	"Koordinatane er retta av ein yr.no-brukar"
1348	"Rykkinn"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.93	10.49	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1349	"Rykkinn"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.93	10.47	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1350	"Lommedalen"	"Gateadresser og postboksar"	219	"Bærum"	2	"Akershus"	59.96	10.48	1	"Koordinatane gjeld postkontoret"
1351	"Rud"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.91	10.49	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1352	"Kolsås"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.92	10.5	5	"Koordinatane er retta av ein yr.no-brukar"
1353	"Bærums Verk"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.94	10.5	5	"Koordinatane er retta av ein yr.no-brukar"
1354	"Bærums Verk"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.94	10.5	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1356	"Bekkestua"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.92	10.58	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1357	"Bekkestua"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.92	10.59	5	"Koordinatane er retta av ein yr.no-brukar"
1358	"Jar"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.93	10.62	5	"Koordinatane er retta av ein yr.no-brukar"
1359	"Eiksmarka"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.95	10.62	5	"Koordinatane er retta av ein yr.no-brukar"
1360	"Fornebu"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.9	10.63	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1361	"Østerås"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.94	10.61	5	"Koordinatane er retta av ein yr.no-brukar"
1362	"Hosle"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.93	10.58	5	"Koordinatane er retta av ein yr.no-brukar"
1363	"Høvik"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.9	10.58	5	"Koordinatane er retta av ein yr.no-brukar"
1364	"Fornebu"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.89	10.63	5	"Koordinatane er retta av ein yr.no-brukar"
1365	"Blommenholm"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.9	10.55	5	"Koordinatane er retta av ein yr.no-brukar"
1366	"Lysaker"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.91	10.63	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1367	"Snarøya"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.88	10.61	5	"Koordinatane er retta av ein yr.no-brukar"
1368	"Stabekk"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.91	10.6	1	"Koordinatane er kontrollerte av yr.no"
1369	"Stabekk"	"Gateadresser"	219	"Bærum"	2	"Akershus"	59.91	10.6	5	"Koordinatane er retta av ein yr.no-brukar"
1371	"Asker"	"Postboksar"	220	"Asker"	2	"Akershus"	59.83	10.43	1	"Koordinatane gjeld postkontoret"
1372	"Asker"	"Postboksar"	220	"Asker"	2	"Akershus"	59.83	10.43	1	"Koordinatane gjeld postkontoret"
1373	"Asker"	"Postboksar"	220	"Asker"	2	"Akershus"	59.83	10.43	1	"Koordinatane gjeld postkontoret"
1375	"Billingstad"	"Postboksar"	220	"Asker"	2	"Akershus"	59.88	10.48	1	"Koordinatane er kontrollerte av yr.no"
1376	"Billingstad"	"Postboksar"	220	"Asker"	2	"Akershus"	59.88	10.48	1	"Koordinatane er kontrollerte av yr.no"
1377	"Billingstad"	"Postboksar"	220	"Asker"	2	"Akershus"	59.88	10.48	1	"Koordinatane er kontrollerte av yr.no"
1378	"Nesbru"	"Postboksar"	220	"Asker"	2	"Akershus"	59.86	10.49	1	"Koordinatane gjeld postkontoret"
1379	"Nesbru"	"Postboksar"	220	"Asker"	2	"Akershus"	59.86	10.49	1	"Koordinatane gjeld postkontoret"
1380	"Heggedal"	"Postboksar"	220	"Asker"	2	"Akershus"	59.79	10.44	1	"Koordinatane gjeld postkontoret"
1381	"Vettre"	"Postboksar"	220	"Asker"	2	"Akershus"	59.81	10.47	1	"Koordinatane gjeld postkontoret"
1383	"Asker"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.83	10.41	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1384	"Asker"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.84	10.44	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1385	"Asker"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.82	10.38	5	"Koordinatane er retta av ein yr.no-brukar"
1386	"Asker"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.82	10.45	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1387	"Asker"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.83	10.46	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1388	"Borgen"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.82	10.43	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1389	"Heggedal"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.79	10.44	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1390	"Vollen"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.81	10.49	1	"Koordinatane er kontrollerte av yr.no"
1391	"Vollen"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.79	10.48	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1392	"Vettre"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.83	10.47	5	"Koordinatane er retta av ein yr.no-brukar"
1393	"Vollen"	"Postboksar"	220	"Asker"	2	"Akershus"	59.79	10.49	1	"Koordinatane gjeld postkontoret"
1394	"Nesbru"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.87	10.49	5	"Koordinatane er retta av ein yr.no-brukar"
1395	"Hvalstad"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.86	10.47	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1396	"Billingstad"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.87	10.48	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1397	"Nesøya"	"Gateadresser"	220	"Asker"	2	"Akershus"	59.87	10.52	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1399	"Asker"	"Postboksar"	220	"Asker"	2	"Akershus"	59.82	10.38	5	"Koordinatane er retta av ein yr.no-brukar"
1400	"Ski"	"Gateadresser"	213	"Ski"	2	"Akershus"	59.72	10.84	5	"Koordinatane er retta av ein yr.no-brukar"
1401	"Ski"	"Postboksar"	213	"Ski"	2	"Akershus"	59.72	10.84	1	"Koordinatane gjeld postkontoret"
1402	"Ski"	"Postboksar"	213	"Ski"	2	"Akershus"	59.72	10.84	1	"Koordinatane gjeld postkontoret"
1403	"Langhus"	"Postboksar"	213	"Ski"	2	"Akershus"	59.75	10.84	1	"Koordinatane gjeld postkontoret"
1404	"Siggerud"	"Gateadresser og postboksar"	213	"Ski"	2	"Akershus"	59.79	10.88	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1405	"Langhus"	"Gateadresser"	213	"Ski"	2	"Akershus"	59.76	10.84	5	"Koordinatane er retta av ein yr.no-brukar"
1406	"Ski"	"Gateadresser"	213	"Ski"	2	"Akershus"	59.72	10.81	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1407	"Vinterbro"	"Gateadresser og postboksar"	214	"Ås"	2	"Akershus"	59.74	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1408	"Kråkstad"	"Gateadresser"	213	"Ski"	2	"Akershus"	59.68	10.89	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1409	"Skotbu"	"Gateadresser"	213	"Ski"	2	"Akershus"	59.66	10.95	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1410	"Kolbotn"	"Gateadresser"	217	"Oppegård"	2	"Akershus"	59.81	10.8	5	"Koordinatane er retta av ein yr.no-brukar"
1411	"Kolbotn"	"Postboksar"	217	"Oppegård"	2	"Akershus"	59.81	10.8	5	"Koordinatane er retta av ein yr.no-brukar"
1412	"Sofiemyr"	"Gateadresser"	217	"Oppegård"	2	"Akershus"	59.8	10.82	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1413	"Tårnåsen"	"Gateadresser og postboksar"	217	"Oppegård"	2	"Akershus"	59.82	10.82	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1414	"Trollåsen"	"Gateadresser"	217	"Oppegård"	2	"Akershus"	59.81	10.78	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1415	"Oppegård"	"Gateadresser"	217	"Oppegård"	2	"Akershus"	59.77	10.8	5	"Koordinatane er retta av ein yr.no-brukar"
1416	"Oppegård"	"Postboksar"	217	"Oppegård"	2	"Akershus"	59.77	10.8	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1417	"Sofiemyr"	"Postboksar"	217	"Oppegård"	2	"Akershus"	59.8	10.81	1	"Koordinatane gjeld postkontoret"
1419	"Oppegård"	"Postboksar"	217	"Oppegård"	2	"Akershus"	59.77	10.8	1	"Koordinatane gjeld postkontoret"
1420	"Svartskog"	"Gateadresser"	217	"Oppegård"	2	"Akershus"	59.78	10.75	5	"Koordinatane er retta av ein yr.no-brukar"
1421	"Trollåsen"	"Postboksar"	217	"Oppegård"	2	"Akershus"	59.82	10.78	1	"Koordinatane gjeld postkontoret"
1430	"Ås"	"Gateadresser"	214	"Ås"	2	"Akershus"	59.66	10.79	5	"Koordinatane er retta av ein yr.no-brukar"
1431	"Ås"	"Postboksar"	214	"Ås"	2	"Akershus"	59.66	10.79	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1432	"Ås"	"Fleire bruksområde"	214	"Ås"	2	"Akershus"	59.67	10.77	5	"Koordinatane er retta av ein yr.no-brukar"
1440	"Drøbak"	"Gateadresser"	215	"Frogn"	2	"Akershus"	59.66	10.63	5	"Koordinatane er retta av ein yr.no-brukar"
1441	"Drøbak"	"Postboksar"	215	"Frogn"	2	"Akershus"	59.66	10.63	1	"Koordinatane gjeld postkontoret"
1442	"Drøbak"	"Postboksar"	215	"Frogn"	2	"Akershus"	59.67	10.66	1	"Koordinatane gjeld postkontoret"
1443	"Oscarsborg"	"Gateadresser"	215	"Frogn"	2	"Akershus"	59.67	10.61	5	"Koordinatane er retta av ein yr.no-brukar"
1444	"Skiphelle"	"Firma med eige postnummer"	215	"Frogn"	2	"Akershus"	59.64	10.64	1	"Koordinatane er kontrollerte av yr.no"
1445	"Heer"	"Gateadresser"	215	"Frogn"	2	"Akershus"	59.68	10.66	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1450	"Nesoddtangen"	"Gateadresser"	216	"Nesodden"	2	"Akershus"	59.86	10.66	5	"Koordinatane er retta av ein yr.no-brukar"
1451	"Nesoddtangen"	"Postboksar"	216	"Nesodden"	2	"Akershus"	59.86	10.66	1	"Koordinatane gjeld postkontoret"
1453	"Bjørnemyr"	"Gateadresser"	216	"Nesodden"	2	"Akershus"	59.83	10.64	5	"Koordinatane er retta av ein yr.no-brukar"
1454	"Fagerstrand"	"Gateadresser og postboksar"	216	"Nesodden"	2	"Akershus"	59.74	10.6	5	"Koordinatane er retta av ein yr.no-brukar"
1455	"Nordre Frogn"	"Gateadresser"	215	"Frogn"	2	"Akershus"	59.74	10.67	5	"Koordinatane er retta av ein yr.no-brukar"
1458	"Fjellstrand"	"Gateadresser"	216	"Nesodden"	2	"Akershus"	59.8	10.62	5	"Koordinatane er retta av ein yr.no-brukar"
1459	"Fjellstrand"	"Postboksar"	216	"Nesodden"	2	"Akershus"	59.79	10.61	1	"Koordinatane er kontrollerte av yr.no"
1470	"Lørenskog"	"Gateadresser"	230	"Lørenskog"	2	"Akershus"	59.94	10.96	5	"Koordinatane er retta av ein yr.no-brukar"
1471	"Lørenskog"	"Postboksar"	230	"Lørenskog"	2	"Akershus"	59.93	10.96	1	"Koordinatane gjeld postkontoret"
1472	"Fjellhamar"	"Gateadresser"	230	"Lørenskog"	2	"Akershus"	59.94	10.98	5	"Koordinatane er retta av ein yr.no-brukar"
1473	"Lørenskog"	"Gateadresser"	230	"Lørenskog"	2	"Akershus"	59.93	10.96	5	"Koordinatane er retta av ein yr.no-brukar"
1474	"Nordbyhagen"	"Gateadresser"	230	"Lørenskog"	2	"Akershus"	59.93	11	5	"Koordinatane er retta av ein yr.no-brukar"
1475	"Finstadjordet"	"Gateadresser og postboksar"	230	"Lørenskog"	2	"Akershus"	59.91	10.97	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1476	"Rasta"	"Gateadresser og postboksar"	230	"Lørenskog"	2	"Akershus"	59.92	10.94	5	"Koordinatane er retta av ein yr.no-brukar"
1477	"Fjellhamar"	"Postboksar"	230	"Lørenskog"	2	"Akershus"	59.94	10.98	5	"Koordinatane er retta av ein yr.no-brukar"
1478	"Lørenskog"	"Firma med eige postnummer"	230	"Lørenskog"	2	"Akershus"	59.93	11	1	"Koordinatane er kontrollerte av yr.no"
1480	"Slattum"	"Gateadresser"	233	"Nittedal"	2	"Akershus"	60.01	10.91	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1481	"Hagan"	"Gateadresser"	233	"Nittedal"	2	"Akershus"	60	10.92	5	"Koordinatane er retta av ein yr.no-brukar"
1482	"Nittedal"	"Gateadresser og postboksar"	233	"Nittedal"	2	"Akershus"	60.06	10.87	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1483	"Skytta"	"Postboksar"	233	"Nittedal"	2	"Akershus"	59.99	10.91	5	"Koordinatane er retta av ein yr.no-brukar"
1484	"Hakadal"	"Gateadresser"	233	"Nittedal"	2	"Akershus"	60.09	10.87	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1485	"Hakadal"	"Postboksar"	233	"Nittedal"	2	"Akershus"	60.09	10.87	1	"Koordinatane gjeld postkontoret"
1487	"Hakadal"	"Gateadresser og postboksar"	233	"Nittedal"	2	"Akershus"	60.11	10.86	1	"Koordinatane gjeld postkontoret"
1488	"Hakadal"	"Gateadresser"	233	"Nittedal"	2	"Akershus"	60.12	10.83	5	"Koordinatane er retta av ein yr.no-brukar"
1540	"Vestby"	"Gateadresser"	211	"Vestby"	2	"Akershus"	59.6	10.75	5	"Koordinatane er retta av ein yr.no-brukar"
1541	"Vestby"	"Postboksar"	211	"Vestby"	2	"Akershus"	59.6	10.75	1	"Koordinatane gjeld postkontoret"
1545	"Hvitsten"	"Gateadresser"	211	"Vestby"	2	"Akershus"	59.6	10.66	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1550	"Hølen"	"Gateadresser og postboksar"	211	"Vestby"	2	"Akershus"	59.54	10.74	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1555	"Son"	"Gateadresser"	211	"Vestby"	2	"Akershus"	59.52	10.69	5	"Koordinatane er retta av ein yr.no-brukar"
1556	"Son"	"Postboksar"	211	"Vestby"	2	"Akershus"	59.53	10.69	1	"Koordinatane gjeld postkontoret"
1900	"Fetsund"	"Gateadresser"	227	"Fet"	2	"Akershus"	59.93	11.16	5	"Koordinatane er retta av ein yr.no-brukar"
1901	"Fetsund"	"Postboksar"	227	"Fet"	2	"Akershus"	59.93	11.16	1	"Koordinatane gjeld postkontoret"
1903	"Gan"	"Gateadresser"	227	"Fet"	2	"Akershus"	59.86	11.22	1	"Koordinatane er kontrollerte av yr.no"
1910	"Enebakkneset"	"Gateadresser"	227	"Fet"	2	"Akershus"	59.78	11.26	1	"Koordinatane er kontrollerte av yr.no"
1911	"Flateby"	"Gateadresser og postboksar"	229	"Enebakk"	2	"Akershus"	59.83	11.14	5	"Koordinatane er retta av ein yr.no-brukar"
1912	"Enebakk"	"Gateadresser og postboksar"	229	"Enebakk"	2	"Akershus"	59.76	11.15	5	"Koordinatane er retta av ein yr.no-brukar"
1914	"Ytre Enebakk"	"Gateadresser og postboksar"	229	"Enebakk"	2	"Akershus"	59.72	11.06	5	"Koordinatane er retta av ein yr.no-brukar"
1920	"Sørumsand"	"Gateadresser"	226	"Sørum"	2	"Akershus"	59.98	11.24	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
1921	"Sørumsand"	"Postboksar"	226	"Sørum"	2	"Akershus"	59.99	11.25	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
